Customer_ID,Campaign_Name,Campaign_Channel,Funnel_Stage,Date,Impressions,Clicks,Website_Visits,Leads_Generated,Sign_Ups,Add_To_Cart,Purchases,Revenue,Ad_Spend,Cost_Per_Click,Conversion_Rate,ROI,Customer_Segment,Device,Region
CUST1363,Referral Program,Google,Consideration,10-06-2024,45736,3493,2109,447,236,120,33,8976.12,2089.8,0.6,0.94,329.52,Premium,Mobile,West
CUST1364,Email Campaign,Instagram,Intent,07-02-2024,1199,156,123,47,16,6,2,136.06,4148.47,26.59,1.28,-96.72,Premium,Desktop,South
CUST1365,Referral Program,YouTube,Intent,05-01-2024,690,88,78,22,5,1,0,0.0,1215.4,13.81,0.0,-100.0,Returning,Desktop,West
CUST1366,SEO,Instagram,Intent,22-08-2024,10992,600,361,108,53,31,12,2670.8,2669.74,4.45,2.0,0.04,New,Desktop,South
CUST1367,Email Campaign,Email,Interest,14-11-2024,36243,4568,3479,1007,346,120,27,3199.57,4049.87,0.89,0.59,-21.0,New,Desktop,North
CUST1368,Email Campaign,Instagram,Interest,15-10-2024,6602,100,57,9,4,1,0,0.0,1832.04,18.32,0.0,-100.0,New,Tablet,West
CUST1369,SEO,Facebook,Intent,21-02-2024,20278,1895,1376,310,95,48,14,2491.02,3246.83,1.71,0.74,-23.28,Returning,Desktop,South
CUST1370,SEO,YouTube,Conversion,07-02-2024,27141,1145,784,255,59,31,13,4076.8,1303.59,1.14,1.14,212.74,New,Tablet,North
CUST1371,SEO,Instagram,Interest,02-10-2024,35084,943,838,109,65,35,9,2826.41,635.47,0.67,0.95,344.77,New,Mobile,North
CUST1372,Referral Program,Facebook,Interest,19-04-2024,33245,690,512,93,24,8,3,751.74,3992.48,5.79,0.43,-81.17,Returning,Mobile,West
CUST1373,SEO,Google,Awareness,16-09-2024,23593,2535,1621,296,176,79,21,8951.32,584.95,0.23,0.83,1430.27,New,Tablet,South
CUST1374,Referral Program,Instagram,Awareness,15-05-2024,1069,61,33,7,4,2,0,0.0,1429.77,23.44,0.0,-100.0,Premium,Desktop,North
CUST1375,PPC Ads,YouTube,Conversion,08-03-2024,38710,4314,2417,952,492,338,156,39294.01,4290.04,0.99,3.62,815.94,Premium,Tablet,West
CUST1376,Email Campaign,Facebook,Interest,27-06-2024,35163,673,397,47,21,12,2,583.92,1797.7,2.67,0.3,-67.52,Premium,Desktop,North
CUST1377,Email Campaign,Instagram,Interest,05-02-2024,37131,2010,1206,308,132,88,40,13945.24,4867.92,2.42,1.99,186.47,Premium,Desktop,East
CUST1378,Social Media,Google,Consideration,05-05-2024,46181,3949,3318,510,278,168,63,25375.6,4900.7,1.24,1.6,417.8,Premium,Tablet,West
CUST1379,PPC Ads,Instagram,Conversion,08-07-2024,7955,960,695,271,85,45,10,2276.63,1414.55,1.47,1.04,60.94,Premium,Tablet,North
CUST1380,SEO,Facebook,Conversion,25-05-2024,4514,246,174,23,8,3,0,0.0,300.79,1.22,0.0,-100.0,Premium,Desktop,West
CUST1381,SEO,Instagram,Consideration,21-03-2024,11593,1131,617,136,60,34,8,942.2,3554.81,3.14,0.71,-73.5,Premium,Tablet,West
CUST1382,PPC Ads,YouTube,Consideration,12-08-2024,18570,2489,2100,674,245,134,54,25363.35,2309.83,0.93,2.17,998.06,Premium,Desktop,South
CUST1383,SEO,Email,Awareness,05-10-2024,36277,3490,2754,857,317,171,73,16233.48,593.69,0.17,2.09,2634.34,Returning,Tablet,South
CUST1384,Social Media,Facebook,Conversion,26-12-2024,17038,726,382,86,28,13,3,1134.85,3566.86,4.91,0.41,-68.18,Returning,Mobile,North
CUST1385,Referral Program,Facebook,Conversion,03-06-2024,11229,150,117,23,9,4,1,59.15,252.76,1.69,0.67,-76.6,Premium,Desktop,West
CUST1386,Email Campaign,Facebook,Consideration,09-11-2024,34677,4570,3278,718,387,167,74,10532.73,4363.96,0.95,1.62,141.36,Returning,Mobile,West
CUST1387,PPC Ads,Facebook,Intent,30-11-2024,45517,590,314,56,15,7,3,807.56,779.4,1.32,0.51,3.61,Returning,Tablet,East
CUST1388,Email Campaign,Instagram,Intent,27-09-2024,1284,170,116,18,10,3,1,445.21,723.83,4.26,0.59,-38.49,Premium,Mobile,West
CUST1389,Referral Program,YouTube,Awareness,05-01-2024,28251,2374,1647,403,191,118,57,16374.09,960.79,0.4,2.4,1604.23,Premium,Tablet,South
CUST1390,PPC Ads,Google,Intent,07-12-2024,41364,5851,3313,598,316,118,42,19674.55,4805.31,0.82,0.72,309.43,Returning,Desktop,West
CUST1391,Referral Program,YouTube,Intent,10-10-2024,40828,4974,4368,813,343,114,36,9637.51,3496.53,0.7,0.72,175.63,Premium,Tablet,South
CUST1392,SEO,Facebook,Intent,02-06-2024,13033,1951,1638,486,248,117,53,14347.21,4026.72,2.06,2.72,256.3,Premium,Tablet,East
CUST1393,SEO,Instagram,Interest,05-12-2024,40611,2400,1842,719,148,83,28,2908.81,2048.41,0.85,1.17,42.0,Premium,Desktop,North
CUST1394,SEO,Instagram,Awareness,23-02-2024,40474,4751,3254,914,481,228,77,31662.04,1747.93,0.37,1.62,1711.4,Premium,Tablet,South
CUST1395,Referral Program,Facebook,Consideration,09-03-2024,6301,417,277,34,7,2,0,0.0,1248.97,3.0,0.0,-100.0,Returning,Desktop,North
CUST1396,Referral Program,Instagram,Intent,15-05-2024,19690,1519,1155,141,78,40,18,8186.86,2455.18,1.62,1.18,233.45,New,Tablet,North
CUST1397,Referral Program,Facebook,Interest,29-02-2024,39254,3841,2758,1063,634,278,124,57023.99,2803.96,0.73,3.23,1933.69,Returning,Desktop,North
CUST1398,Email Campaign,YouTube,Intent,24-02-2024,30092,3981,2089,395,125,84,26,12336.73,3195.7,0.8,0.65,286.04,New,Mobile,North
CUST1399,Referral Program,Email,Interest,10-10-2024,11147,1647,1161,148,42,28,8,2272.83,1359.88,0.83,0.49,67.13,New,Tablet,South
CUST1400,SEO,Instagram,Awareness,20-03-2024,9216,1083,890,248,125,62,21,7448.54,4748.4,4.38,1.94,56.86,New,Tablet,East
CUST1401,Social Media,Facebook,Intent,19-05-2024,23855,1633,1116,320,96,41,15,6004.98,931.82,0.57,0.92,544.44,Returning,Tablet,West
CUST1402,Referral Program,Facebook,Interest,24-05-2024,22509,1552,808,237,129,76,20,2179.13,4831.7,3.11,1.29,-54.9,Returning,Desktop,South
CUST1403,Social Media,Instagram,Conversion,05-11-2024,24876,2817,2294,413,99,31,13,4165.6,172.8,0.06,0.46,2310.65,Returning,Tablet,East
CUST1404,SEO,Google,Conversion,17-04-2024,45591,1979,1148,120,30,14,4,261.74,2457.52,1.24,0.2,-89.35,Returning,Desktop,West
CUST1405,Referral Program,Facebook,Interest,24-06-2024,5280,134,80,31,18,7,2,547.81,1733.5,12.94,1.49,-68.4,Returning,Tablet,North
CUST1406,Email Campaign,Instagram,Intent,14-04-2024,2868,171,96,16,7,4,0,0.0,2300.7,13.45,0.0,-100.0,New,Mobile,West
CUST1407,Email Campaign,Facebook,Intent,17-12-2024,12539,629,397,120,64,19,5,661.58,2896.26,4.6,0.79,-77.16,Returning,Tablet,West
CUST1408,Social Media,Google,Awareness,20-11-2024,7155,368,295,92,30,15,7,1499.9,2234.39,6.07,1.9,-32.87,New,Mobile,East
CUST1409,Email Campaign,Email,Awareness,15-05-2024,41441,1769,1252,354,166,98,28,6848.71,2132.75,1.21,1.58,221.12,Returning,Desktop,West
CUST1410,Email Campaign,Google,Consideration,15-09-2024,4995,79,45,8,3,1,0,0.0,3690.34,46.71,0.0,-100.0,Returning,Mobile,North
CUST1411,Email Campaign,YouTube,Awareness,07-09-2024,11393,142,120,21,9,3,1,83.49,3460.79,24.37,0.7,-97.59,Premium,Tablet,South
CUST1412,SEO,Instagram,Intent,08-05-2024,26047,3862,3289,918,434,299,87,24069.53,4183.03,1.08,2.25,475.41,New,Tablet,South
CUST1413,Email Campaign,Google,Consideration,27-01-2024,22886,1599,1356,487,209,106,22,2907.99,1324.8,0.83,1.38,119.5,Returning,Desktop,East
CUST1414,PPC Ads,Email,Awareness,17-02-2024,13903,887,528,202,75,40,11,3391.18,3086.69,3.48,1.24,9.86,Returning,Tablet,North
CUST1415,Referral Program,Facebook,Interest,20-11-2024,32597,3427,2332,307,95,37,13,4378.82,2967.45,0.87,0.38,47.56,Returning,Tablet,North
CUST1416,Email Campaign,Instagram,Conversion,04-08-2024,13621,552,493,72,36,17,6,1803.11,1911.72,3.46,1.09,-5.68,Premium,Desktop,West
CUST1417,Email Campaign,Google,Awareness,21-05-2024,11466,1639,1325,508,147,69,21,8026.89,2481.68,1.51,1.28,223.45,New,Desktop,East
CUST1418,Email Campaign,Email,Awareness,23-01-2024,34121,4097,2093,671,320,105,35,7035.85,1637.53,0.4,0.85,329.66,Returning,Mobile,North
CUST1419,PPC Ads,Google,Interest,02-01-2024,28812,648,340,124,36,12,5,1971.49,795.04,1.23,0.77,147.97,Returning,Desktop,North
CUST1420,Email Campaign,YouTube,Intent,19-06-2024,23177,1586,1087,174,78,49,15,3671.18,1147.63,0.72,0.95,219.89,Returning,Tablet,North
CUST1421,Email Campaign,Instagram,Interest,07-03-2024,31789,4230,3653,1009,503,199,55,14733.57,617.02,0.15,1.3,2287.86,Premium,Desktop,South
CUST1422,Referral Program,Facebook,Awareness,22-11-2024,31524,4484,3208,995,286,108,29,9907.73,3447.04,0.77,0.65,187.43,Returning,Tablet,South
CUST1423,PPC Ads,Email,Intent,14-05-2024,43175,3256,2276,691,154,77,25,1456.53,3337.56,1.03,0.77,-56.36,New,Mobile,South
CUST1424,PPC Ads,Google,Consideration,23-03-2024,5277,505,273,60,15,9,3,1032.89,4757.97,9.42,0.59,-78.29,New,Desktop,West
CUST1425,Email Campaign,Instagram,Awareness,14-08-2024,30249,1009,769,80,35,11,2,656.73,3675.42,3.64,0.2,-82.13,New,Tablet,West
CUST1426,PPC Ads,Google,Interest,09-10-2024,15838,2356,1952,536,289,153,63,11934.17,355.02,0.15,2.67,3261.55,New,Desktop,West
CUST1427,Social Media,Instagram,Consideration,27-12-2024,2991,126,82,14,3,1,0,0.0,4432.8,35.18,0.0,-100.0,Returning,Desktop,North
CUST1428,PPC Ads,YouTube,Conversion,06-08-2024,27736,3938,3190,749,369,116,37,3364.08,4327.11,1.1,0.94,-22.26,Premium,Desktop,South
CUST1429,PPC Ads,Google,Consideration,14-10-2024,48596,4905,4344,1682,566,181,78,36305.15,2272.27,0.46,1.59,1497.75,Premium,Desktop,North
CUST1430,PPC Ads,YouTube,Interest,05-01-2024,15099,1435,834,183,71,44,13,4682.28,2970.73,2.07,0.91,57.61,Premium,Mobile,North
CUST1431,SEO,Email,Consideration,27-02-2024,20008,1636,1160,408,233,80,29,3108.69,4882.78,2.98,1.77,-36.33,Returning,Tablet,East
CUST1432,SEO,YouTube,Interest,08-02-2024,3551,150,92,14,4,1,0,0.0,2708.29,18.06,0.0,-100.0,Premium,Desktop,North
CUST1433,SEO,Instagram,Awareness,19-12-2024,49247,1709,1396,421,162,76,32,10131.76,4536.08,2.65,1.87,123.36,New,Tablet,West
CUST1434,PPC Ads,Email,Intent,17-03-2024,49656,2029,1483,582,119,75,16,6816.12,506.89,0.25,0.79,1244.69,Returning,Mobile,South
CUST1435,Social Media,Google,Conversion,06-10-2024,22106,798,601,78,18,7,3,208.94,1036.15,1.3,0.38,-79.83,Premium,Tablet,South
CUST1436,PPC Ads,Google,Intent,19-01-2024,22199,2644,2165,221,67,31,8,1251.88,2259.7,0.85,0.3,-44.6,New,Tablet,North
CUST1437,Email Campaign,Instagram,Intent,08-07-2024,1376,81,53,12,2,0,0,0.0,2965.31,36.61,0.0,-100.0,New,Mobile,West
CUST1438,Social Media,Facebook,Intent,25-10-2024,32593,589,510,65,29,13,3,162.37,4099.52,6.96,0.51,-96.04,Returning,Desktop,West
CUST1439,SEO,Facebook,Interest,09-10-2024,4642,676,482,156,57,30,12,1687.56,4942.48,7.31,1.78,-65.86,Returning,Tablet,West
CUST1440,Referral Program,Google,Interest,16-03-2024,15702,2099,1182,442,185,97,28,13483.7,2005.37,0.96,1.33,572.38,Premium,Tablet,South
CUST1441,Social Media,Instagram,Conversion,08-08-2024,40234,5628,4380,1008,272,117,55,17931.7,332.34,0.06,0.98,5295.59,Premium,Desktop,West
CUST1442,SEO,Facebook,Interest,06-03-2024,7579,1131,924,164,52,22,5,838.76,4025.74,3.56,0.44,-79.17,Premium,Desktop,West
CUST1443,Social Media,YouTube,Interest,22-01-2024,8487,291,182,41,19,6,1,80.15,3061.47,10.52,0.34,-97.38,Returning,Tablet,North
CUST1444,Social Media,Google,Interest,06-06-2024,40067,2623,2210,700,410,183,63,3949.22,1072.86,0.41,2.4,268.1,Premium,Mobile,East
CUST1445,PPC Ads,YouTube,Interest,05-07-2024,29440,3419,2948,302,66,22,4,640.54,2524.66,0.74,0.12,-74.63,Premium,Desktop,West
CUST1446,Email Campaign,Instagram,Awareness,21-01-2024,37733,4054,2476,685,380,230,59,26353.45,3737.32,0.92,1.46,605.14,New,Desktop,North
CUST1447,Referral Program,YouTube,Conversion,02-07-2024,17519,552,493,140,60,41,19,4506.06,3875.02,7.02,3.44,16.28,New,Mobile,North
CUST1448,SEO,Facebook,Interest,17-04-2024,46685,5799,3225,939,399,274,135,50510.25,2548.13,0.44,2.33,1882.25,New,Tablet,West
CUST1449,Social Media,Facebook,Conversion,15-12-2024,18577,769,446,76,30,19,5,2316.14,1595.55,2.07,0.65,45.16,Premium,Desktop,East
CUST1450,Referral Program,Email,Consideration,07-05-2024,26758,1106,634,199,45,24,11,2569.8,4871.34,4.4,0.99,-47.25,Returning,Tablet,South
CUST1451,Social Media,Google,Awareness,07-12-2024,21636,1842,1579,201,47,27,9,1224.67,3350.48,1.82,0.49,-63.45,New,Tablet,East
CUST1452,Email Campaign,Instagram,Interest,22-02-2024,8811,819,623,99,43,17,4,1130.81,2100.36,2.56,0.49,-46.16,Returning,Tablet,West
CUST1453,Referral Program,Google,Awareness,30-06-2024,17714,1615,905,328,110,60,24,11007.3,1474.27,0.91,1.49,646.63,Premium,Mobile,East
CUST1454,SEO,YouTube,Awareness,13-10-2024,14598,332,224,72,40,19,7,2883.78,3682.4,11.09,2.11,-21.69,Premium,Tablet,North
CUST1455,Social Media,Instagram,Consideration,27-07-2024,28751,3819,2849,296,107,52,25,1990.59,1286.7,0.34,0.65,54.71,New,Tablet,North
CUST1456,Email Campaign,Instagram,Conversion,13-11-2024,38445,1813,967,168,43,25,6,2169.95,941.38,0.52,0.33,130.51,Returning,Desktop,East
CUST1457,Referral Program,Facebook,Awareness,20-03-2024,47530,1337,1140,187,90,37,14,4302.95,2696.19,2.02,1.05,59.59,New,Desktop,South
CUST1458,Social Media,YouTube,Intent,01-05-2024,26445,3554,2919,529,167,71,15,6875.38,1520.94,0.43,0.42,352.05,Premium,Mobile,East
CUST1459,Social Media,Facebook,Consideration,24-03-2024,25816,3712,2606,454,186,124,29,3048.38,3181.64,0.86,0.78,-4.19,Returning,Mobile,West
CUST1460,SEO,Facebook,Intent,31-03-2024,32717,4276,3792,450,215,69,13,3774.11,677.9,0.16,0.3,456.74,New,Desktop,South
CUST1461,Email Campaign,Email,Consideration,30-07-2024,8808,1086,724,172,96,47,23,10252.44,3309.21,3.05,2.12,209.82,Premium,Desktop,East
CUST1462,PPC Ads,Facebook,Intent,13-01-2024,6449,656,586,187,96,63,27,6331.79,1488.15,2.27,4.12,325.48,New,Mobile,East
CUST1463,Social Media,Google,Intent,01-04-2024,1650,143,109,30,14,7,3,800.69,101.19,0.71,2.1,691.27,Returning,Tablet,South
CUST1464,Referral Program,Instagram,Awareness,19-06-2024,24444,542,408,123,58,30,10,817.07,721.99,1.33,1.85,13.17,Returning,Mobile,East
CUST1465,SEO,Facebook,Awareness,29-07-2024,35199,2364,1338,166,96,38,11,1926.81,4674.72,1.98,0.47,-58.78,Returning,Tablet,West
CUST1466,SEO,Google,Consideration,08-12-2024,9704,603,514,198,63,27,6,1176.17,4350.04,7.21,1.0,-72.96,Returning,Desktop,North
CUST1467,Social Media,YouTube,Conversion,07-05-2024,1581,73,48,16,3,1,0,0.0,1244.68,17.05,0.0,-100.0,Returning,Desktop,West
CUST1468,Social Media,Instagram,Awareness,16-05-2024,29805,3316,1873,639,197,103,32,5670.41,3914.02,1.18,0.97,44.87,New,Desktop,East
CUST1469,Social Media,YouTube,Awareness,22-03-2024,17396,1381,697,241,69,34,14,3603.47,3082.0,2.23,1.01,16.92,New,Tablet,North
CUST1470,PPC Ads,Google,Interest,25-12-2024,46675,996,721,273,126,42,15,5281.3,4857.43,4.88,1.51,8.73,New,Mobile,South
CUST1471,Social Media,YouTube,Awareness,25-02-2024,8305,339,241,63,28,8,1,122.98,1930.67,5.7,0.29,-93.63,New,Tablet,West
CUST1472,Email Campaign,YouTube,Conversion,14-07-2024,5737,606,477,76,33,22,4,1075.6,3439.16,5.68,0.66,-68.72,Premium,Mobile,South
CUST1473,Referral Program,YouTube,Interest,20-01-2024,20556,424,362,103,21,9,2,764.69,411.33,0.97,0.47,85.91,Premium,Mobile,North
CUST1474,Social Media,Facebook,Intent,28-08-2024,46043,5947,3162,1020,501,271,87,38287.38,2041.61,0.34,1.46,1775.35,New,Mobile,East
CUST1475,PPC Ads,Facebook,Intent,23-04-2024,49512,3927,3112,1000,329,109,52,17254.47,4822.71,1.23,1.32,257.78,Premium,Desktop,North
CUST1476,Referral Program,Facebook,Interest,12-04-2024,46452,3589,2063,529,246,141,55,19309.07,2741.01,0.76,1.53,604.45,Premium,Mobile,North
CUST1477,SEO,Instagram,Interest,23-08-2024,3843,357,301,36,15,10,4,427.31,1510.61,4.23,1.12,-71.71,Returning,Desktop,South
CUST1478,Social Media,Google,Interest,28-06-2024,14000,1756,1453,307,103,54,18,8560.79,689.33,0.39,1.03,1141.9,New,Mobile,West
CUST1479,Referral Program,Facebook,Consideration,05-06-2024,29875,1753,1255,472,119,41,12,1315.9,3547.29,2.02,0.68,-62.9,Premium,Mobile,North
CUST1480,SEO,YouTube,Conversion,26-04-2024,10162,1066,835,229,54,28,6,2391.62,3259.79,3.06,0.56,-26.63,Premium,Desktop,East
CUST1481,PPC Ads,YouTube,Conversion,24-04-2024,17464,1557,974,254,135,81,37,6259.19,1932.3,1.24,2.38,223.92,New,Desktop,North
CUST1482,Email Campaign,YouTube,Intent,13-01-2024,48393,2293,1578,285,161,74,32,15043.74,4759.61,2.08,1.4,216.07,Returning,Tablet,South
CUST1483,Social Media,YouTube,Intent,03-12-2024,8630,1147,950,200,91,59,14,5235.75,208.79,0.18,1.22,2407.66,New,Mobile,West
CUST1484,Email Campaign,Email,Intent,08-04-2024,20031,2436,1665,613,147,82,29,11287.27,1588.25,0.65,1.19,610.67,Returning,Desktop,East
CUST1485,PPC Ads,Instagram,Awareness,23-07-2024,2179,222,142,42,15,9,3,445.73,4613.24,20.78,1.35,-90.34,Premium,Tablet,South
CUST1486,Referral Program,Google,Intent,17-06-2024,4006,517,360,121,59,32,12,2992.42,1672.58,3.24,2.32,78.91,Returning,Tablet,North
CUST1487,Referral Program,Google,Interest,22-05-2024,13784,1811,1505,355,181,63,30,9840.48,1336.04,0.74,1.66,636.54,Returning,Desktop,North
CUST1488,PPC Ads,Facebook,Intent,05-02-2024,7753,846,536,154,38,16,5,1982.44,2717.68,3.21,0.59,-27.05,New,Mobile,West
CUST1489,PPC Ads,Email,Interest,22-05-2024,19628,2496,1421,247,49,18,6,580.69,4136.63,1.66,0.24,-85.96,Premium,Tablet,South
CUST1490,Social Media,Google,Consideration,28-06-2024,28432,3060,2401,748,362,240,51,24636.28,605.42,0.2,1.67,3969.29,New,Mobile,South
CUST1491,SEO,Instagram,Awareness,24-11-2024,9935,1045,867,197,67,40,8,3604.79,4720.8,4.52,0.77,-23.64,New,Mobile,West
CUST1492,Email Campaign,YouTube,Awareness,17-09-2024,44578,4306,2326,541,163,93,23,3948.11,3995.86,0.93,0.53,-1.19,Premium,Tablet,East
CUST1493,Email Campaign,Facebook,Conversion,23-07-2024,13796,1591,948,279,57,23,4,1680.97,988.13,0.62,0.25,70.12,New,Desktop,South
CUST1494,Referral Program,Instagram,Consideration,13-12-2024,30945,996,554,211,87,32,13,3682.19,3588.84,3.6,1.31,2.6,New,Mobile,West
CUST1495,Referral Program,Google,Interest,01-10-2024,13745,1832,1170,139,75,45,18,4640.63,1986.3,1.08,0.98,133.63,Returning,Desktop,South
CUST1496,Social Media,Email,Consideration,18-06-2024,29624,3912,2660,924,538,263,63,12064.21,2071.24,0.53,1.61,482.46,New,Tablet,West
CUST1497,PPC Ads,Facebook,Awareness,15-01-2024,30399,428,342,64,27,10,4,1245.74,3938.12,9.2,0.93,-68.37,Premium,Mobile,North
CUST1498,Email Campaign,Google,Interest,29-02-2024,44419,5579,4242,989,401,219,53,20057.86,4817.65,0.86,0.95,316.34,New,Desktop,North
CUST1499,Social Media,Facebook,Consideration,13-05-2024,43725,1226,917,97,22,6,1,234.92,720.61,0.59,0.08,-67.4,Returning,Desktop,South
CUST1500,Referral Program,Google,Awareness,01-04-2024,35747,2034,1303,247,103,44,12,3997.78,2161.09,1.06,0.59,84.99,New,Mobile,South
CUST1501,Referral Program,YouTube,Interest,24-10-2024,29722,3391,2836,711,250,121,37,13493.56,2456.61,0.72,1.09,449.28,New,Desktop,North
CUST1502,Email Campaign,Email,Interest,15-05-2024,26711,868,597,69,30,10,2,740.01,1943.93,2.24,0.23,-61.93,New,Desktop,East
CUST1503,Referral Program,YouTube,Awareness,20-01-2024,37720,4696,4187,1035,367,254,88,6457.86,1879.63,0.4,1.87,243.57,Returning,Tablet,West
CUST1504,Referral Program,Google,Interest,25-02-2024,27146,3433,2587,978,289,110,35,15291.03,356.12,0.1,1.02,4193.79,Premium,Tablet,East
CUST1505,SEO,Instagram,Awareness,01-11-2024,39149,3172,1746,229,54,19,9,2305.93,3459.14,1.09,0.28,-33.34,Premium,Desktop,East
CUST1506,PPC Ads,YouTube,Intent,10-08-2024,23549,256,197,64,20,7,1,168.09,2237.45,8.74,0.39,-92.49,Returning,Desktop,East
CUST1507,Referral Program,Instagram,Intent,25-06-2024,14569,731,460,102,24,14,3,476.38,1054.49,1.44,0.41,-54.82,Returning,Mobile,North
CUST1508,SEO,Google,Interest,09-06-2024,33080,3187,2468,731,197,92,19,5079.77,4098.56,1.29,0.6,23.94,New,Tablet,South
CUST1509,Social Media,Email,Interest,11-08-2024,32343,4766,2515,447,265,139,53,23800.93,4032.55,0.85,1.11,490.22,Premium,Mobile,East
CUST1510,Referral Program,Instagram,Awareness,06-11-2024,3349,329,187,27,10,3,0,0.0,2483.32,7.55,0.0,-100.0,Returning,Desktop,North
CUST1511,Social Media,Google,Interest,18-09-2024,40658,1885,1587,235,96,30,13,5035.9,1562.41,0.83,0.69,222.32,Premium,Mobile,West
CUST1512,Referral Program,Instagram,Conversion,29-02-2024,23789,2349,1387,168,92,44,15,1403.53,3226.65,1.37,0.64,-56.5,New,Desktop,South
CUST1513,Email Campaign,YouTube,Intent,16-07-2024,45190,3868,3229,502,300,187,66,17438.88,1511.95,0.39,1.71,1053.4,Returning,Tablet,West
CUST1514,SEO,Google,Interest,22-10-2024,35757,4261,2606,779,337,220,81,40196.96,1256.44,0.29,1.9,3099.27,Premium,Tablet,East
CUST1515,SEO,YouTube,Interest,07-04-2024,10323,257,194,70,36,12,3,1190.09,3679.52,14.32,1.17,-67.66,Premium,Desktop,South
CUST1516,Email Campaign,Facebook,Consideration,10-05-2024,42475,4950,3849,1324,437,225,58,8394.79,297.59,0.06,1.17,2720.92,New,Tablet,East
CUST1517,PPC Ads,Google,Interest,23-01-2024,10040,861,607,185,59,39,11,3032.14,564.37,0.66,1.28,437.26,Returning,Desktop,South
CUST1518,SEO,Instagram,Conversion,28-12-2024,16864,2442,1519,202,72,32,12,1861.57,133.26,0.05,0.49,1296.95,Premium,Mobile,East
CUST1519,Social Media,Facebook,Intent,11-08-2024,5111,295,172,32,15,9,2,468.6,849.42,2.88,0.68,-44.83,New,Desktop,West
CUST1520,SEO,YouTube,Consideration,01-01-2024,28163,2775,1424,274,129,45,10,4010.38,438.05,0.16,0.36,815.51,Premium,Mobile,West
CUST1521,PPC Ads,YouTube,Awareness,23-09-2024,39146,5499,3418,598,195,131,64,25411.27,4979.43,0.91,1.16,410.32,New,Desktop,East
CUST1522,Social Media,Instagram,Awareness,02-10-2024,31477,766,583,148,37,22,4,610.58,1515.17,1.98,0.52,-59.7,Premium,Tablet,South
CUST1523,Social Media,Facebook,Intent,17-12-2024,29668,4189,3666,955,432,292,128,59520.06,831.41,0.2,3.06,7058.93,Premium,Desktop,West
CUST1524,Email Campaign,Email,Awareness,09-12-2024,49615,5274,4474,926,232,132,57,18049.37,1280.88,0.24,1.08,1309.14,New,Desktop,South
CUST1525,Referral Program,Instagram,Conversion,10-04-2024,25971,506,408,84,36,16,4,883.86,4687.02,9.26,0.79,-81.14,Returning,Desktop,South
CUST1526,Email Campaign,YouTube,Interest,05-07-2024,23187,1208,984,342,163,110,26,7172.65,2648.79,2.19,2.15,170.79,New,Tablet,West
CUST1527,Referral Program,Google,Intent,08-08-2024,1351,147,112,37,17,6,1,322.28,1887.61,12.84,0.68,-82.93,Returning,Desktop,North
CUST1528,Email Campaign,Facebook,Consideration,05-02-2024,18571,360,217,41,20,8,3,905.85,4379.62,12.17,0.83,-79.32,Premium,Tablet,North
CUST1529,Referral Program,Email,Interest,06-12-2024,7333,670,578,216,118,68,26,6990.94,2035.45,3.04,3.88,243.46,Premium,Desktop,South
CUST1530,SEO,Google,Awareness,18-06-2024,12438,726,557,214,85,51,22,6098.83,1741.54,2.4,3.03,250.2,New,Mobile,West
CUST1531,Social Media,Facebook,Awareness,15-11-2024,35695,3459,2504,495,243,163,78,10092.06,1115.68,0.32,2.25,804.57,New,Desktop,North
CUST1532,Referral Program,Instagram,Consideration,09-06-2024,26644,437,237,48,21,8,3,1247.19,1951.2,4.46,0.69,-36.08,Returning,Mobile,East
CUST1533,SEO,Instagram,Conversion,05-12-2024,4500,594,403,101,27,16,3,881.38,1651.75,2.78,0.51,-46.64,Returning,Tablet,South
CUST1534,PPC Ads,Facebook,Consideration,04-03-2024,5552,812,555,212,44,26,7,762.9,3418.79,4.21,0.86,-77.69,Returning,Tablet,North
CUST1535,Email Campaign,Email,Intent,02-06-2024,36006,5244,4435,1609,504,164,74,29213.03,1518.96,0.29,1.41,1823.23,New,Desktop,West
CUST1536,PPC Ads,Facebook,Consideration,16-09-2024,28574,3284,2360,308,116,52,13,6104.8,2928.28,0.89,0.4,108.48,Premium,Tablet,West
CUST1537,SEO,Google,Awareness,07-06-2024,38655,1090,710,154,68,28,6,2857.73,422.87,0.39,0.55,575.79,New,Desktop,South
CUST1538,PPC Ads,Google,Conversion,07-12-2024,41270,4793,4269,1135,612,258,106,22902.15,1037.32,0.22,2.21,2107.82,Premium,Tablet,West
CUST1539,PPC Ads,Instagram,Conversion,28-07-2024,32820,441,240,60,16,11,3,332.95,2096.29,4.75,0.68,-84.12,New,Mobile,East
CUST1540,SEO,Facebook,Consideration,16-06-2024,38804,508,339,53,13,7,3,849.84,4691.05,9.23,0.59,-81.88,New,Tablet,East
CUST1541,Social Media,Instagram,Intent,25-07-2024,46747,2585,1335,477,279,163,64,6443.15,1948.53,0.75,2.48,230.67,Returning,Mobile,North
CUST1542,Referral Program,Email,Awareness,22-12-2024,4413,346,275,83,20,13,2,940.59,3353.96,9.69,0.58,-71.96,Premium,Desktop,West
CUST1543,Email Campaign,Google,Interest,31-05-2024,17950,2115,1834,644,252,113,54,7160.98,1349.93,0.64,2.55,430.47,New,Desktop,East
